slug,title,description,details,imgUrl,price,discount,mrp,isMember,isAuthDealer,isFeaturedMember,membershipLevel,shopName,isDoorstepDelivery,isDeliveryFree,isTopAd,isUrgentAd,timeStamp,category,isVerified,isJobAd,location,adType,isLocalJob
dinning-table-for-sale-sylhet-68,Dinning table,"Sylhet, Kitchen & Dining Furniture",,https://i.bikroy-st.com/dinning-table-for-sale-sylhet-68/3f4c599f-767c-4305-a695-ef6ab9d78ed7/142/107/cropped.jpg,"Tk 25,000",0,0,True,False,False,plus,প্রিন্স ফার্নিচার,False,False,False,False,12 hours, Kitchen & Dining Furniture,False,False,Sylhet,for_sale,False
samsung-galaxy-s20-fe-used-for-sale-dhaka-149,Samsung Galaxy S20 FE (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-s20-fe-used-for-sale-dhaka-149/4b250d8f-f50f-48a0-9712-86a8d67dc6a9/142/107/cropped.jpg,"Tk 25,500",0,0,False,False,False,free,,False,False,False,False,12 hours, Mobile Phones,False,False,Dhaka,for_sale,False
mixed-male-cate-for-adoption-for-sale-dhaka,Mixed Male cate for adoption,"Dhaka, Pets",,https://i.bikroy-st.com/mixed-male-cate-for-adoption-for-sale-dhaka/81b6e9f8-c4a4-4a05-8711-3701671060d6/142/107/cropped.jpg,Negotiable,0,0,False,False,False,free,,False,False,False,False,12 hours, Pets,False,False,Dhaka,for_sale,False
apple-iphone-6s-plus-used-for-sale-sylhet-549,Apple iPhone 6S Plus MOBILE (Used),"Sylhet, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-6s-plus-used-for-sale-sylhet-549/b6e273fb-6cca-4f84-a28b-652080f41161/142/107/cropped.jpg,"Tk 10,500",0,0,False,False,False,free,,False,False,False,False,12 hours, Mobile Phones,False,False,Sylhet,for_sale,False
motorized-toaster-for-sale-dhaka,Toaster,"Dhaka, Home Appliances",,https://i.bikroy-st.com/motorized-toaster-for-sale-dhaka/c886f716-4d93-4877-ba52-2be8eb56f1be/142/107/cropped.jpg,"Tk 12,050",0,0,False,False,False,free,,False,False,False,False,12 hours, Home Appliances,False,False,Dhaka,for_sale,False
xiaomi-redmi-note-8-41-64-used-for-sale-khulna-21,Xiaomi Redmi Note 8 4+1/64 (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-8-41-64-used-for-sale-khulna-21/fdb54ce2-453e-4aaf-bb88-af13273c1d32/142/107/cropped.jpg,"Tk 10,500",0,0,False,False,False,free,,False,False,False,False,12 hours, Mobile Phones,False,False,Khulna,for_sale,False
bonolita-bed-sylhet-for-sale-sylhet,Bonolita Bed Sylhet,"Sylhet, Bedroom Furniture",,https://i.bikroy-st.com/bonolita-bed-sylhet-for-sale-sylhet/6b063d00-2e29-4a17-b13d-ccd713bed604/142/107/cropped.jpg,"Tk 32,000",0,0,True,False,False,plus,প্রিন্স ফার্নিচার,False,False,False,False,12 hours, Bedroom Furniture,False,False,Sylhet,for_sale,False
je-bi-el-for-sale-dhaka-1,জে বি এল,"Dhaka, Audio & Sound Systems",,https://i.bikroy-st.com/je-bi-el-for-sale-dhaka-1/91762745-4d71-42af-9681-0126a3cb68ae/142/107/cropped.jpg,"Tk 2,200",0,0,False,False,False,free,,False,False,False,False,12 hours, Audio & Sound Systems,False,False,Dhaka,for_sale,False
mubhin-ceyyaar-for-sale-dhaka-8,মুভিং চেয়ার,"Dhaka, Office & Shop Furniture",,https://i.bikroy-st.com/mubhin-ceyyaar-for-sale-dhaka-8/b7c72856-86d7-454d-8d0b-13449ab5ea34/142/107/cropped.jpg,"Tk 3,700",0,0,False,False,False,free,,False,False,False,False,12 hours, Office & Shop Furniture,False,False,Dhaka,for_sale,False
vivo-y15s-used-for-sale-dhaka-division-170,Vivo Y15S (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/vivo-y15s-used-for-sale-dhaka-division-170/2c435cf6-80b4-4b05-9b64-9622a3b0e58d/142/107/cropped.jpg,"Tk 8,700",0,0,False,False,False,free,,False,False,False,False,12 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
microlab-tmn1-41-for-sale-rajshahi-division,Microlab TMN1 4.1,"Rajshahi Division, Audio & Sound Systems",,https://i.bikroy-st.com/microlab-tmn1-41-for-sale-rajshahi-division/f7db9cc3-b08c-404d-a44e-09e1d10a786f/142/107/cropped.jpg,"Tk 5,000",0,0,False,False,False,free,,False,False,False,False,12 hours, Audio & Sound Systems,False,False,Rajshahi Division,for_sale,False
walton-new-inverter-refrigerator-for-sale-dhaka,Walton new inverter refrigerator,"Dhaka, Home Appliances",,https://i.bikroy-st.com/walton-new-inverter-refrigerator-for-sale-dhaka/55f8b23b-9f62-45c1-993d-2fd752213366/142/107/cropped.jpg,"Tk 48,000",0,0,False,False,False,free,,False,False,False,False,12 hours, Home Appliances,False,False,Dhaka,for_sale,False
xiaomi-redmi-note-7-pro-used-6-64-used-for-sale-rajshahi,Xiaomi Redmi Note 7 Pro 6-64 (Used),"Rajshahi, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-7-pro-used-6-64-used-for-sale-rajshahi/c9c4f1d7-8131-4558-abd9-c1c27d604699/142/107/cropped.jpg,"Tk 10,000",0,0,False,False,False,free,,False,False,False,False,12 hours, Mobile Phones,False,False,Rajshahi,for_sale,False
vivo-s1-used-for-sale-rajshahi-263,Vivo S1 Mobile (Used),"Rajshahi, Mobile Phones",,https://i.bikroy-st.com/vivo-s1-used-for-sale-rajshahi-263/8d498c28-23d1-450e-8f3f-6e5f5cb4f39b/142/107/cropped.jpg,"Tk 12,000",0,0,False,False,False,free,,False,False,False,False,12 hours, Mobile Phones,False,False,Rajshahi,for_sale,False
router-for-sale-khulna-division-156,Router sale,"Khulna Division, Laptop & Computer Accessories",,https://i.bikroy-st.com/router-for-sale-khulna-division-156/ed470718-2272-4a74-b608-6f5ecf694e4f/142/107/cropped.jpg,"Tk 1,600",0,0,False,False,False,free,,False,False,False,False,12 hours, Laptop & Computer Accessories,False,False,Khulna Division,for_sale,False
fresh-condition-for-sale-dhaka-847,fresh Condition hdd,"Dhaka, Laptop & Computer Accessories",,https://i.bikroy-st.com/fresh-condition-for-sale-dhaka-847/3d449502-1091-4397-bc74-44a2f445ddbe/142/107/cropped.jpg,Tk 550,0,0,False,False,False,free,,False,False,False,False,13 hours, Laptop & Computer Accessories,False,False,Dhaka,for_sale,False
vivo-used-for-sale-dhaka-4703,Vivo (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/vivo-used-for-sale-dhaka-4703/353b58f7-f94c-4516-a8a3-9727124f81c6/142/107/cropped.jpg,"Tk 29,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Dhaka,for_sale,False
brother-dcp-t220-for-sale-chattogram-division-2,Brother dcp t220,"Chattogram Division, Laptop & Computer Accessories",,https://i.bikroy-st.com/brother-dcp-t220-for-sale-chattogram-division-2/58f24725-884d-4111-a1a3-8444eb53ece6/142/107/cropped.jpg,"Tk 13,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Laptop & Computer Accessories,False,False,Chattogram Division,for_sale,False
inter-ar-commerce-all-book-for-sale-chattogram-division,inter ar commerce all book,"Chattogram Division, Textbooks",,https://i.bikroy-st.com/inter-ar-commerce-all-book-for-sale-chattogram-division/957d52ec-3243-422a-982e-063204201a70/142/107/cropped.jpg,"Tk 3,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Textbooks,False,False,Chattogram Division,for_sale,False
apple-iphone-5c-1-32-used-for-sale-rajshahi-division-30,Apple iPhone 5C 1/32 (Used),"Rajshahi Division, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-5c-1-32-used-for-sale-rajshahi-division-30/7ebab85c-b07a-4f28-bcd6-c1f71cdaaa4c/142/107/cropped.jpg,"Tk 5,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Rajshahi Division,for_sale,False
oppo-a1k-anek-bhaalo-used-for-sale-mymensingh-division,OPPO A1k . (Used),"Mymensingh Division, Mobile Phones",,https://i.bikroy-st.com/oppo-a1k-anek-bhaalo-used-for-sale-mymensingh-division/b2e8e56d-2d03-48f6-a574-bacb883cc74c/142/107/cropped.jpg,"Tk 6,700",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Mymensingh Division,for_sale,False
xiaomi-redmi-k20-pro-6-128-used-for-sale-dhaka-1545,Xiaomi Redmi K20 Pro 6/128 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-k20-pro-6-128-used-for-sale-dhaka-1545/9f9d9f09-0149-432d-a245-bc037e0fb1f4/142/107/cropped.jpg,"Tk 15,500",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Dhaka,for_sale,False
oneplus-9-8-128-used-for-sale-rajshahi-23,OnePlus 9 8/128 (Used),"Rajshahi, Mobile Phones",,https://i.bikroy-st.com/oneplus-9-8-128-used-for-sale-rajshahi-23/0b7d411d-1294-46d2-9041-3cfe44611d3b/142/107/cropped.jpg,"Tk 34,500",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Rajshahi,for_sale,False
range-rover-vogue-autobiography-2019-for-sale-dhaka,Range Rover Vogue Autobiography 2019,"Dhaka, Cars","14,000 km",https://i.bikroy-st.com/range-rover-vogue-autobiography-2019-for-sale-dhaka/aeed464e-8a54-46ba-9ab2-e731be9de85b/142/107/cropped.jpg,"Tk 24,500,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,13 hours, Cars,False,False,Dhaka,for_sale,False
emittaar-ebn-gulu-gaan-for-sale-rajshahi,এমিটার এবং গুলু গান,"Rajshahi, Other Hobby, Sport & Kids items",,https://i.bikroy-st.com/emittaar-ebn-gulu-gaan-for-sale-rajshahi/7b091c77-e3ff-4cd5-af6a-060132a03cc2/142/107/cropped.jpg,Tk 700,0,0,False,False,False,free,,False,False,False,False,13 hours," Other Hobby, Sport & Kids items",False,False,Rajshahi,for_sale,False
bikry-hbe-gaarejsh-mirpure-reddi-phlyaatt-for-sale-dhaka,বিক্রয় হবে গারেজসহ মিরপুরে রেডি ফ্ল্যাট,"Dhaka, Apartments For Sale","Bedrooms: 3, Bathrooms: 3",https://i.bikroy-st.com/bikry-hbe-gaarejsh-mirpure-reddi-phlyaatt-for-sale-dhaka/22465ecb-4e6b-453b-ac5e-35793da80c09/142/107/cropped.jpg,"Tk 7,600,000 total price",0,0,True,False,True,premium,G.A   Foundation LTD,False,False,False,False,13 hours, Apartments For Sale,True,False,Dhaka,for_sale,False
realme-narzo-20-a-4-64-used-for-sale-rajshahi-division-1,Realme Narzo 20 A 4/64 (Used),"Rajshahi Division, Mobile Phones",,https://i.bikroy-st.com/realme-narzo-20-a-4-64-used-for-sale-rajshahi-division-1/49d80d31-d44d-42a5-bfe6-635fadb9f677/142/107/cropped.jpg,"Tk 9,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Rajshahi Division,for_sale,False
kokaattel-paakhi-for-sale-khulna-25,কোকাটেল পাখি,"Khulna, Pets",,https://i.bikroy-st.com/kokaattel-paakhi-for-sale-khulna-25/32728be1-4a15-498b-a811-c0d9c59a97ff/142/107/cropped.jpg,"Tk 30,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Pets,False,False,Khulna,for_sale,False
ddim-pryyojn-to-buy-khulna-division,ডিম প্রয়োজন,"Khulna Division, Pets",,,,0,0,False,False,False,free,,False,False,False,False,13 hours, Pets,False,False,Khulna Division,to_buy,False
prraate-caai-for-sale-khulna-307,পড়াতে চাই,"Khulna, Tuition",,,"Tk 3,500",0,0,False,False,False,free,,False,False,False,False,13 hours, Tuition,False,False,Khulna,for_sale,False
dell-s2240l-for-sale-dhaka-7,Dell- S2240L,"Dhaka, Laptop & Computer Accessories",,https://i.bikroy-st.com/dell-s2240l-for-sale-dhaka-7/aad4c86c-99a6-4739-b898-9e4636534af7/142/107/cropped.jpg,"Tk 5,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Laptop & Computer Accessories,False,False,Dhaka,for_sale,False
suzuki-gixxer-2016-for-sale-dhaka-division-219,Suzuki Gixxer 2016,"Dhaka Division, Motorbikes","24,300 km, 155 cc",https://i.bikroy-st.com/suzuki-gixxer-2016-for-sale-dhaka-division-219/970c6853-44b5-457b-917c-fca2c434b39c/142/107/cropped.jpg,"Tk 130,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Motorbikes,False,False,Dhaka Division,for_sale,False
samsung-galaxy-s8-used-for-sale-rajshahi-243,Samsung Galaxy S8 (Used),"Rajshahi, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-s8-used-for-sale-rajshahi-243/87939364-3d91-41a9-9381-4c7915974696/142/107/cropped.jpg,"Tk 12,500",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Rajshahi,for_sale,False
samsung-galaxy-a71-8-128-gb-full-fresh-used-for-sale-dhaka-3,Samsung Galaxy A71 8/128 gb (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a71-8-128-gb-full-fresh-used-for-sale-dhaka-3/80d4f048-8fe2-4778-b289-e72caa3e8e88/142/107/cropped.jpg,"Tk 14,800",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Dhaka,for_sale,False
study-table-for-sale-dhaka-3181,Study Table,"Dhaka, Living Room Furniture",,https://i.bikroy-st.com/study-table-for-sale-dhaka-3181/8dd1cac9-8218-4b68-a2ba-2985404f256c/142/107/cropped.jpg,"Tk 2,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Living Room Furniture,False,False,Dhaka,for_sale,False
traditional-persian-for-sale-dhaka-26,Traditional Persian,"Dhaka, Pets",,https://i.bikroy-st.com/traditional-persian-for-sale-dhaka-26/4d5554d5-5748-4780-b590-24bae5aa5aa7/142/107/cropped.jpg,"Tk 15,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Pets,False,False,Dhaka,for_sale,False
lenovo-core-i5-3rd-gen-8gb-ram-for-sale-dhaka,Lenovo Core i5 3rd Gen 8gb ram,"Dhaka, Laptops",,https://i.bikroy-st.com/lenovo-core-i5-3rd-gen-8gb-ram-for-sale-dhaka/e939fc91-f73a-4220-bb4c-a9c3170575a4/142/107/cropped.jpg,"Tk 12,500",0,0,False,False,False,free,,False,False,False,False,13 hours, Laptops,False,False,Dhaka,for_sale,False
professional-thumbnail-designer-for-sale-dhaka-division,PROFESSIONAL THUMBNAIL DESIGNER,"Dhaka Division, Media & Event Management Services",,https://i.bikroy-st.com/professional-thumbnail-designer-for-sale-dhaka-division/8f817792-1b87-4ab1-8574-2d3ae986c025/142/107/cropped.jpg,Negotiable,0,0,False,False,False,free,,False,False,False,False,13 hours, Media & Event Management Services,False,False,Dhaka Division,for_sale,False
one-plus-36watt-vooc-charger-for-sale-rajshahi,one plus 36watt vooc Charger,"Rajshahi, Mobile Phone Accessories",,https://i.bikroy-st.com/one-plus-36watt-vooc-charger-for-sale-rajshahi/fa688a0b-28a4-4c97-a30b-701e1696c6de/142/107/cropped.jpg,Tk 600,0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phone Accessories,False,False,Rajshahi,for_sale,False
microwear-w26-smartwatch-for-sale-dhaka-3,Microwear W26 SmartWatch,"Dhaka, Wearables",,https://i.bikroy-st.com/microwear-w26-smartwatch-for-sale-dhaka-3/0fbb079a-bf8b-44d2-a155-29c06230d013/142/107/cropped.jpg,"Tk 1,150",0,0,False,False,False,free,,False,False,False,False,13 hours, Wearables,False,False,Dhaka,for_sale,False
toyota-axio-g-idel-stop-push-2012-for-sale-chattogram,Toyota Axio G Idel Stop Push 2012,"Chattogram, Cars","63,000 km",https://i.bikroy-st.com/toyota-axio-g-idel-stop-push-2012-for-sale-chattogram/0604d8cb-4e6e-4220-93b5-a09c505673f5/142/107/cropped.jpg,"Tk 1,650,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,13 hours, Cars,False,False,Chattogram,for_sale,False
sony-bravia-wega-for-sale-dhaka-division,sony Bravia Wega,"Dhaka Division, TVs",,https://i.bikroy-st.com/sony-bravia-wega-for-sale-dhaka-division/94629125-3160-46ff-abff-3047b4755add/142/107/cropped.jpg,"Tk 30,000",0,0,False,False,False,free,,False,False,False,False,13 hours, TVs,False,False,Dhaka Division,for_sale,False
wall-hanging-carft-for-sale-dhaka,Wall hanging carft,"Dhaka, Home Textiles & Decoration",,https://i.bikroy-st.com/wall-hanging-carft-for-sale-dhaka/f355c9f8-925a-43fe-b3ce-37c11382fb6b/142/107/cropped.jpg,Tk 300,0,0,False,False,False,free,,False,False,False,False,13 hours, Home Textiles & Decoration,False,False,Dhaka,for_sale,False
apple-i-pad-mini-used-for-sale-chattogram-division,Apple i pad mini (Used),"Chattogram Division, Tablets & Accessories",,https://i.bikroy-st.com/apple-i-pad-mini-used-for-sale-chattogram-division/f5d56933-71c2-4632-a13f-a9559169e670/142/107/cropped.jpg,"Tk 6,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Tablets & Accessories,False,False,Chattogram Division,for_sale,False
studds-helmet-for-sale-for-sale-dhaka-3,Studds Helmet for sale,"Dhaka, Auto Parts & Accessories",,https://i.bikroy-st.com/studds-helmet-for-sale-for-sale-dhaka-3/da88afdd-d159-48b7-ab07-df668d8668d1/142/107/cropped.jpg,"Tk 1,900",0,0,False,False,False,free,,False,False,False,False,13 hours, Auto Parts & Accessories,False,False,Dhaka,for_sale,False
freedom-2006-2006-for-sale-khulna-division,LML Freedom . 2006,"Khulna Division, Motorbikes","50,000 km, 125 cc",https://i.bikroy-st.com/freedom-2006-2006-for-sale-khulna-division/5c8a9002-d276-4cb3-902d-ad9c13dc3fd9/142/107/cropped.jpg,"Tk 26,500",0,0,False,False,False,free,,False,False,False,False,13 hours, Motorbikes,False,False,Khulna Division,for_sale,False
samsung-galaxy-a40-used-for-sale-rangpur-division,Samsung Galaxy A40 (Used),"Rangpur Division, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a40-used-for-sale-rangpur-division/c2870818-9da8-41f3-8dcd-00b487e257ca/142/107/cropped.jpg,"Tk 11,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Rangpur Division,for_sale,False
32gb-pendrive-new-for-sale-dhaka,32gb pendrive,"Dhaka, Laptop & Computer Accessories",,https://i.bikroy-st.com/32gb-pendrive-new-for-sale-dhaka/37c8e6e1-6a14-436b-a8d8-d9f8f84b4128/142/107/cropped.jpg,Tk 500,0,0,False,False,False,free,,False,False,False,False,13 hours, Laptop & Computer Accessories,False,False,Dhaka,for_sale,False
ttaakaar-pryyojn-for-sale-chattogram-73,laptop sale,"Chattogram, Laptops",,https://i.bikroy-st.com/ttaakaar-pryyojn-for-sale-chattogram-73/fd2d1550-f533-4a1d-a2c7-e2d89b17e808/142/107/cropped.jpg,"Tk 20,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Laptops,False,False,Chattogram,for_sale,False
decorated-kids-bed-for-sale-dhaka-1,Decorated Kids Bed,"Dhaka, Children's Furniture",,https://i.bikroy-st.com/decorated-kids-bed-for-sale-dhaka-1/f8ffd3c2-7895-4fc9-a55f-3a3b46f27188/142/107/cropped.jpg,"Tk 35,000",0,0,False,False,False,free,,False,False,False,False,13 hours," ""Childrens Furniture""",False,False,Dhaka,for_sale,False
toyota-sienta-g-pkg-2-door-pwr-2018-for-sale-dhaka,Toyota Sienta G PKG 2 DOOR PWR 2018,"Dhaka, Cars","65,000 km",https://i.bikroy-st.com/toyota-sienta-g-pkg-2-door-pwr-2018-for-sale-dhaka/d0edf60f-4a07-4ed2-bcbd-2a79baa78d5d/142/107/cropped.jpg,"Tk 2,600,000",0,0,True,False,False,premium,The City Auto,False,False,False,False,13 hours, Cars,True,False,Dhaka,for_sale,False
oppo-2022-used-for-sale-khulna-11,OPPO F17 2022 (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/oppo-2022-used-for-sale-khulna-11/eeb4e8f2-7c95-494b-83f1-34087a832ac0/142/107/cropped.jpg,"Tk 12,499",0,0,False,False,False,free,,False,False,False,False,13 hours, Mobile Phones,False,False,Khulna,for_sale,False
silki-murgir-bij-ddim-for-sale-khulna-division,সিল্কি মুরগির বিজ ডিম,"Khulna Division, Farm Animals",,https://i.bikroy-st.com/silki-murgir-bij-ddim-for-sale-khulna-division/2af27d7b-3084-459b-b94d-8e249dc27da2/142/107/cropped.jpg,Tk 200,0,0,False,False,False,free,,False,False,False,False,13 hours, Farm Animals,False,False,Khulna Division,for_sale,False
baajigr-er-phul-settaap-bikri-kraa-hbe-for-sale-dhaka,বাজিগর এর ফুল সেটাপ বিক্রি করা হবে।,"Dhaka, Pets",,https://i.bikroy-st.com/baajigr-er-phul-settaap-bikri-kraa-hbe-for-sale-dhaka/408f04f5-0615-4560-91d9-cd9dc55a521f/142/107/cropped.jpg,Tk 700,0,0,False,False,False,free,,False,False,False,False,13 hours, Pets,False,False,Dhaka,for_sale,False
yamaha-r15-v2-2013-for-sale-dhaka-division-1,Yamaha R15 v2 2013,"Dhaka Division, Motorbikes","45,000 km, 150 cc",https://i.bikroy-st.com/yamaha-r15-v2-2013-for-sale-dhaka-division-1/247420a5-9857-4087-ad64-c41fa583f5e8/142/107/cropped.jpg,"Tk 235,000",0,0,False,False,False,free,,False,False,False,False,13 hours, Motorbikes,False,False,Dhaka Division,for_sale,False
intel-corei5-6gb-ram-19led-1years-warranty-for-sale-chattogram,Intel Corei5–6gb ram 19”led 1Years Warranty,"Chattogram, Desktop Computers",,https://i.bikroy-st.com/intel-corei5-6gb-ram-19led-1years-warranty-for-sale-chattogram/53f6ed40-fa3b-428c-afc6-83d981ed0fc4/142/107/cropped.jpg,"Tk 14,550",0,0,True,False,False,premium,MA BABAR DOA COMPUTER,False,False,False,False,13 hours, Desktop Computers,True,False,Chattogram,for_sale,False
nissan-x-trail-360-camera-4-wd-2016-for-sale-dhaka,Nissan X-Trail 360 camera 4 WD 2016,"Dhaka, Cars","35,300 km",https://i.bikroy-st.com/nissan-x-trail-360-camera-4-wd-2016-for-sale-dhaka/8f818355-b97e-421b-9e5c-a6a54d550955/142/107/cropped.jpg,"Tk 2,980,000",0,0,False,False,False,free,,False,False,False,False,bump_up, Cars,False,False,Dhaka,for_sale,False
exclusive-ready-flat-in-uttara-single-unit-1715-sqft-for-sale-dhaka,Exclusive Ready Flat in Uttara - Single Unit (1715 sqft),"Dhaka, Apartments For Sale","Bedrooms: 3, Bathrooms: 3",https://i.bikroy-st.com/exclusive-ready-flat-in-uttara-single-unit-1715-sqft-for-sale-dhaka/a7f12400-d610-4e56-891f-6db8526a2c51/142/107/cropped.jpg,"Tk 12,900,000 total price",0,0,True,False,False,plus,Millionaires Development Ltd.,False,False,False,False,bump_up, Apartments For Sale,True,False,Dhaka,for_sale,False
